,gameRank,playerKill,monsterKill,useEmoticonCount,characterLevel,bestWeaponLevel,mmrGain,gameId,userNum,damageToPlayer,totalTime,craftLegend,damageFromPlayer,characterNum,,,
343,11,2,19,1,13,12,-9,16821143,824539,10972,577,2,5863,12,,,
344,8,1,10,1,11,9,-12,16821061,824539,5708,432,0,2928,12,,,
345,1,7,30,3,17,17,32,16820887,824539,24462,990,2,6694,12,,,
346,7,1,34,1,15,13,-10,16820754,824539,8291,742,1,6294,12,,,
347,1,6,83,2,19,20,28,16820556,824539,19901,1275,3,9356,12,,,
348,2,6,31,1,17,17,18,16820387,824539,19847,978,3,5475,12,,,
349,3,4,40,1,17,17,11,16820247,824539,18197,927,2,7294,12,,,
350,14,1,17,1,11,9,-13,16820190,824539,3994,435,0,2689,12,,,
351,6,3,23,2,14,13,0,16713349,824539,13806,823,1,6616,12,,,
352,12,2,21,3,12,10,-12,16604314,824539,6536,506,0,4557,12,,,
353,10,3,22,1,13,12,-6,16604159,824539,12103,543,0,7222,12,,,
354,9,2,15,1,12,11,-7,16604030,824539,6356,455,1,4717,12,,,
355,9,3,9,1,11,12,-4,16603904,824539,12407,400,0,5119,12,,,
356,16,0,6,1,9,7,-24,16603810,824539,2500,248,1,1993,12,,,
357,18,0,1,2,8,5,-23,16603742,824539,1455,167,0,1279,12,,,
358,11,0,12,1,11,8,-18,16603606,824539,3737,361,2,2007,12,,,
359,1,6,23,1,19,19,32,16603373,824539,34193,1181,3,14289,12,,,
360,12,2,11,1,11,8,-13,16603250,824539,4029,336,2,3103,12,,,
361,16,0,2,1,9,5,-23,16603187,824539,1483,196,1,1479,12,,,
362,18,0,0,1,3,1,-24,16603145,824539,326,65,0,548,12,,,
363,12,2,27,1,12,11,-10,16603044,824539,6560,424,2,4003,12,,,
364,7,6,22,2,15,15,8,16557457,824539,19291,717,3,7189,12,,,
365,5,5,21,4,16,16,9,16497770,824539,18944,789,1,10430,12,,,
366,1,10,43,2,18,19,38,16497318,824539,26461,1039,2,6733,12,,,
367,3,1,38,1,18,15,0,16496796,824539,9225,1163,2,7275,12,,,
368,1,9,48,3,19,19,37,16496201,824539,25215,1215,2,2924,12,,,
369,8,3,16,1,13,12,-4,16495901,824539,11504,585,0,8473,12,,,
370,1,7,38,9,19,19,34,16495369,824539,24581,1096,4,7868,12,,,
371,11,2,9,2,10,9,-12,16495172,824539,6369,314,0,3199,12,,,
372,16,1,6,1,8,6,-21,16494979,824539,1813,175,0,2348,12,,,
373,3,6,29,3,16,17,13,16494609,824539,20263,852,0,9403,12,,,
374,18,0,5,2,8,5,-25,16494486,824539,1613,168,0,1681,12,,,
375,14,1,20,2,11,9,-20,16494287,824539,3920,342,0,3440,12,,,
376,2,7,27,3,19,18,27,16493831,824539,23577,1137,2,11951,12,,,
377,3,4,61,6,18,19,8,16493354,824539,16634,1154,2,7109,12,,,
378,1,8,32,2,18,19,38,16492961,824539,26805,1093,1,6994,12,,,
379,14,1,11,1,9,8,-19,16492812,824539,4027,260,0,2959,12,,,
380,6,3,31,2,16,15,1,16467569,824539,15659,874,2,5461,12,,,
381,1,8,54,1,17,18,33,16467212,824539,14636,1024,3,5118,12,,,
382,5,5,37,2,18,20,10,16466839,824539,28947,1016,3,10789,12,,,
383,1,7,49,4,18,19,28,16466341,824539,21480,1166,3,3685,12,,,
384,1,8,52,2,19,20,38,16465874,824539,24678,1058,3,10901,12,,,
385,5,2,42,1,17,18,-1,16465386,824539,16419,952,1,12316,17,,,
386,5,6,35,1,17,18,13,16464840,824539,20794,959,2,8427,12,,,
387,1,5,56,9,19,20,23,16464202,824539,22435,1218,3,7364,12,,,
388,1,6,54,2,19,19,29,16463548,824539,23170,1236,3,9999,12,,,
389,18,0,12,1,9,8,-24,16463351,824539,2270,229,0,1717,12,,,
390,2,5,51,3,19,20,12,16462697,824539,27415,1260,3,9184,12,,,
391,13,2,6,1,9,7,-14,16462507,824539,4580,266,0,2641,12,,,
392,8,1,10,2,11,10,-9,16462169,824539,6727,434,1,5130,12,,,
393,14,1,11,1,10,8,-16,16461907,824539,5774,317,1,3405,12,,,
394,11,2,17,6,11,10,-11,16461682,824539,5257,384,1,2364,12,,,
395,7,3,32,3,15,16,2,16461230,824539,18581,806,1,7800,12,,,
396,5,4,39,2,16,15,11,16460807,824539,14134,929,1,7193,12,,,
397,1,6,39,1,17,17,29,16460365,824539,17448,1097,4,5801,12,,,
398,12,1,6,1,10,8,-16,16460199,824539,4549,297,0,4495,12,,,
399,1,7,43,3,18,19,35,16459838,824539,27002,1047,4,7198,12,,,
400,1,5,52,5,19,20,23,16459028,824539,28890,1131,3,9057,12,,,
401,3,4,47,2,18,17,7,16458732,824539,16731,1035,2,7528,12,,,
402,3,4,35,1,17,18,14,16458465,824539,24200,1037,2,11787,12,,,
403,10,1,20,3,12,11,-14,16458303,824539,6746,469,0,4348,12,,,
404,3,5,58,1,18,19,7,16457996,824539,18271,1106,3,6540,12,,,
405,15,0,14,1,11,10,-25,16457866,824539,6282,357,0,3239,12,,,
406,10,2,15,1,11,10,-4,16457726,824539,6781,426,0,2291,12,,,
407,3,0,44,3,18,15,0,16457393,824539,11503,1104,1,8980,12,,,
408,1,8,37,3,18,20,39,16457108,824539,31074,1111,1,8731,12,,,
409,7,2,19,1,12,12,-7,16456960,824539,8526,452,1,4239,12,,,
410,5,5,35,2,18,18,10,16456682,824539,22511,1027,2,11840,12,,,
411,3,7,52,1,19,20,26,16456410,824539,29376,1161,3,13699,12,,,
412,4,2,28,4,18,16,3,16456146,824539,21873,1109,1,13515,12,,,
413,7,4,30,3,15,15,2,16455978,824539,13428,703,1,5460,12,,,
414,1,10,24,1,18,20,48,16455742,824539,36369,1038,2,13627,12,,,
415,2,4,43,3,17,18,13,16455542,824539,17437,929,2,5414,12,,,
416,6,1,29,2,15,14,-10,16455352,824539,14726,881,1,7976,12,,,
417,8,4,21,1,15,16,11,16402319,824539,19951,720,1,8010,12,,,
418,6,2,33,1,14,12,-1,16402019,824539,5742,615,2,2753,12,,,
419,15,1,7,1,9,7,-21,16401855,824539,2975,255,1,2762,12,,,
420,2,4,42,1,16,15,13,16401597,824539,11644,757,1,6492,12,,,
421,3,4,32,1,18,16,10,16401274,824539,19618,1084,1,11111,12,,,
422,5,2,9,1,11,10,-2,16401064,824539,8853,499,1,5157,12,,,
423,3,2,31,1,16,16,5,16400735,824539,20470,893,2,8401,12,,,
424,7,1,33,1,16,14,-8,16400434,824539,8805,870,1,5460,12,,,
425,4,4,47,2,18,18,6,16400115,824539,18335,1107,2,8102,12,,,
426,14,1,9,1,10,9,-18,16399971,824539,6765,345,0,3707,12,,,
427,14,1,12,1,10,8,-17,16399854,824539,3675,316,1,3029,12,,,
428,1,6,26,1,17,17,27,16399589,824539,18270,944,2,5894,12,,,
429,13,1,14,2,9,8,-16,16399505,824539,2945,263,0,1703,12,,,
430,1,5,41,1,17,16,34,16399291,824539,13983,899,3,5749,12,,,
431,1,6,50,1,19,19,32,16381754,824539,21074,1143,3,10289,12,,,
432,7,5,26,1,15,14,11,16381298,824539,14740,762,2,5402,12,,,
433,1,5,34,2,17,18,26,16380745,824539,24921,996,1,6310,12,,,
434,16,0,9,1,9,8,-18,16380528,824539,3742,259,0,2293,12,,,
435,9,2,12,1,11,11,-1,16380194,824539,8414,418,0,4821,12,,,
436,13,1,15,1,10,8,-18,16365257,824539,2525,268,0,1910,12,,,
437,17,1,7,1,10,8,-19,16365031,824539,4017,286,0,3050,12,,,
438,4,3,53,1,16,15,1,16364494,824539,6026,792,2,3482,12,,,
439,5,4,39,2,16,15,10,16359099,824539,10485,795,2,6058,12,,,
440,10,2,30,1,14,13,-2,16358647,824539,8696,691,1,4020,12,,,
441,1,7,52,2,18,19,45,16353099,824539,20938,1160,3,10105,12,,,
442,10,2,26,1,13,12,-6,16352813,824539,7951,501,1,4984,12,,,
443,17,0,0,1,6,4,-24,16352676,824539,644,130,0,1565,12,,,
444,4,8,35,2,17,17,23,16352218,824539,22317,1001,1,8847,12,,,
445,4,4,20,3,17,15,14,16351736,824539,15659,997,3,10257,12,,,
446,18,0,4,1,7,5,-22,16351586,824539,1194,149,0,1540,12,,,
447,5,2,41,1,16,15,0,16351152,824539,14284,964,2,7616,12,,,
448,5,3,30,2,17,15,5,16350775,824539,14322,829,3,9233,12,,,
449,3,3,52,1,18,17,11,16350316,824539,13028,1043,1,6675,12,,,
450,12,3,11,1,10,9,-6,16350123,824539,6443,318,0,3014,12,,,
451,10,3,11,1,12,10,-2,16349909,824539,7735,424,2,4908,12,,,
452,11,1,17,1,12,10,-10,16349665,824539,6013,533,1,7333,12,,,
453,13,0,14,1,12,10,-20,16349447,824539,6524,530,0,3182,12,,,
454,7,3,20,1,15,14,2,16344910,824539,14542,787,1,7141,12,,,
455,1,7,34,2,18,19,32,16344732,824539,27993,1221,1,9446,12,,,
456,14,1,16,1,10,9,-13,16344644,824539,5092,320,1,3790,12,,,
457,4,2,28,1,17,15,0,16344434,824539,16414,1056,1,7864,12,,,
458,12,3,10,2,11,9,-1,16344264,824539,5855,381,1,3533,12,,,
459,1,7,50,1,20,20,36,16344033,824539,19405,1105,4,4642,12,,,
460,1,5,54,2,19,19,31,16343707,824539,19504,1159,2,4113,12,,,
461,7,2,30,1,15,12,0,16343476,824539,10118,756,2,3974,12,,,
462,10,2,9,1,12,10,-4,16343311,824539,8790,434,1,5304,12,,,
463,2,6,38,1,19,19,24,16342784,824539,29505,1184,1,18485,12,,,
464,1,8,41,1,18,19,44,16342346,824539,24790,1094,2,8359,12,,,
465,2,5,32,1,19,17,19,16329791,824539,22514,1192,2,11847,12,,,
466,8,3,17,1,15,13,4,16329527,824539,14136,729,2,6324,12,,,
467,8,2,21,1,12,11,-3,16329324,824539,6846,456,2,4217,12,,,
468,2,5,55,2,20,19,22,16328897,824539,21688,1231,2,11470,12,,,
469,11,2,9,1,11,10,-9,16328667,824539,9487,468,1,5157,12,,,
470,3,6,34,2,16,16,20,16328384,824539,16825,778,2,6199,12,,,
471,1,5,52,1,17,17,26,16328006,824539,14571,1003,2,2690,12,,,
472,1,5,36,1,18,17,36,16327590,824539,20954,1234,1,12611,12,,,
473,8,3,19,1,13,13,7,16311938,824539,11470,628,1,6458,12,,,
474,1,9,38,1,18,20,47,16311108,824539,39149,1211,1,9907,12,,,
475,4,1,36,1,15,14,-2,16310580,824539,10287,794,2,4658,12,,,
476,8,3,38,1,16,15,3,16310000,824539,11397,906,2,6233,12,,,
477,1,4,31,2,17,17,36,16175524,824539,22406,1161,0,11637,12,,,
478,5,0,34,5,17,13,-4,16175167,824539,5130,938,1,3741,12,,,
479,8,3,20,1,15,13,10,16174876,824539,10822,799,2,6401,12,,,
480,3,4,29,1,17,14,15,16174485,824539,13748,968,2,12082,12,,,
481,1,7,30,3,16,17,46,16174155,824539,23099,1027,2,8859,12,,,
482,14,1,14,2,10,9,-15,16173961,824539,5259,310,0,3219,12,,,
483,1,7,39,2,18,20,43,16173568,824539,33171,1218,1,4470,12,,,
484,2,5,29,1,18,16,21,16173248,824539,16860,1096,1,8212,12,,,
485,11,1,11,1,10,8,-12,16173115,824539,1920,370,0,1962,12,,,
486,8,2,23,1,14,13,2,16172866,824539,13112,727,1,4177,12,,,
487,3,4,27,1,16,13,28,16172529,824539,8239,948,2,4875,12,,,
488,13,2,11,1,11,9,-7,16172403,824539,3114,341,0,2674,12,,,
489,1,5,49,1,17,18,30,16163876,824539,12986,1167,2,1294,12,,,
490,6,2,30,1,14,13,5,16163456,824539,8755,630,1,5398,12,,,
491,3,2,32,1,17,15,16,16161579,824539,9400,932,1,4784,12,,,
492,9,1,25,1,15,13,-7,16155874,824539,10819,759,1,6604,12,,,
493,9,1,11,1,11,10,-8,16135516,824539,6460,398,1,4410,12,,,
494,14,1,4,2,9,7,-14,16135405,824539,3301,269,0,2147,12,,,
495,14,0,11,1,11,8,-17,16135268,824539,2833,342,0,2704,12,,,
496,12,2,6,1,11,9,-8,16135076,824539,4086,410,1,2916,12,,,
497,1,7,28,2,17,19,58,16134793,824539,28950,1101,2,10465,12,,,
498,10,1,14,1,10,8,-2,16134607,824539,2596,357,0,2527,12,,,
499,6,2,24,2,14,13,3,16134408,824539,10703,702,1,5120,12,,,
500,3,3,29,3,15,14,12,16134234,824539,10728,753,2,4695,12,,,
501,17,0,3,1,8,5,-19,16117562,824539,692,183,0,1699,12,,,
502,12,1,6,1,11,9,-9,16117338,824539,6555,461,1,4039,12,,,
503,1,6,27,1,16,16,39,16117012,824539,18897,920,1,9102,12,,,
504,7,4,28,3,14,14,14,16116451,824539,11549,734,1,9037,12,,,
505,7,2,26,1,14,12,3,16116232,824539,8321,784,1,6138,12,,,
506,2,4,30,1,18,17,23,16115857,824539,18736,1227,1,10143,12,,,
507,3,3,24,1,15,14,9,16115578,824539,12205,849,2,9714,12,,,
508,5,2,25,1,15,14,8,16051074,824539,11504,759,2,6231,12,,,
509,5,1,27,1,17,16,4,16050592,824539,20043,1062,0,12813,17,,,
510,1,7,41,3,18,19,43,15971460,824539,20619,1221,4,5403,12,,,
511,8,0,17,10,15,12,-9,15953880,824539,14236,879,1,9916,12,,,
512,1,6,37,13,18,17,46,15953477,824539,16341,1073,2,5553,12,,,
513,10,2,8,3,12,9,-2,15953287,824539,8448,602,2,4743,12,,,
514,6,6,16,20,15,13,31,15953031,824539,12887,875,2,4563,12,,,
515,1,5,44,3,17,18,45,15952761,824539,20868,978,2,4977,12,,,
516,11,3,13,2,11,11,2,15952554,824539,7338,443,1,3056,12,,,
517,8,3,24,1,14,12,15,15952345,824539,11516,629,1,7323,12,,,
518,13,1,12,2,10,8,-8,15952184,824539,5521,378,0,3850,12,,,
519,3,8,37,2,17,19,46,15951878,824539,25125,969,3,4548,12,,,
520,3,2,27,2,17,15,10,15935964,824539,13589,949,2,8510,12,,,
521,12,1,15,1,11,9,-7,15935650,824539,5484,480,0,1702,12,,,
522,3,5,25,1,17,17,33,15909215,824539,20515,975,2,9918,12,,,
523,3,1,39,3,16,14,3,15908652,824539,2982,792,1,3359,12,,,
524,14,0,9,1,11,8,-15,15908238,824539,4944,386,0,4007,12,,,
525,1,8,47,1,18,20,51,15907636,824539,20291,989,4,4517,12,,,
526,10,2,27,1,12,12,3,15907291,824539,7945,559,0,2619,12,,,
527,7,2,32,1,14,13,6,15901130,824539,9653,726,2,3481,12,,,
528,1,8,42,1,19,20,58,15900920,824539,32615,1184,2,12069,12,,,
529,13,0,20,1,12,11,-15,15900832,824539,7581,410,1,3917,12,,,
530,1,7,21,2,18,18,57,15896685,824539,29141,1125,3,10206,12,,,
531,4,5,33,1,17,17,26,15896011,824539,22182,1156,1,10589,12,,,
532,4,4,30,1,16,16,28,15822872,824539,13202,938,1,6459,12,,,
533,12,1,11,1,10,8,-5,15822698,824539,3740,269,0,3414,12,,,
534,1,5,48,1,18,19,50,15822265,824539,20275,1085,2,6917,12,,,
535,16,1,7,1,11,8,-12,15821909,824539,3896,371,1,2911,12,,,
536,9,0,11,2,11,9,-6,15821657,824539,5717,408,0,3292,12,,,
537,9,2,21,1,14,12,4,15815334,824539,8728,560,0,3235,12,,,
538,4,3,33,3,18,17,13,15814356,824539,20730,1132,1,8822,12,,,
539,10,3,17,1,12,10,8,15814163,824539,4852,517,1,2647,12,,,
540,1,7,27,2,17,17,56,15813835,824539,17552,1108,1,4139,12,,,
541,6,1,25,1,16,15,9,15813575,824539,13569,883,1,10677,12,,,
542,1,4,18,1,16,16,37,15731182,824539,21473,867,2,8466,12,,,
543,3,4,21,1,17,17,23,15730802,824539,24703,1168,2,9290,12,,,
544,8,3,8,1,12,10,5,15730521,824539,9160,530,1,4409,12,,,
545,10,1,9,2,12,9,-8,15730343,824539,6847,446,1,7223,12,,,
546,9,2,17,1,13,11,-3,15730067,824539,7316,647,1,5348,12,,,
547,17,0,2,1,7,5,-13,15729944,824539,2224,154,0,1872,12,,,
548,3,4,10,2,15,13,29,15729541,824539,13928,845,0,8867,12,,,
549,10,1,5,1,10,8,-4,15729362,824539,6557,393,0,4895,12,,,
550,8,0,6,1,11,7,-6,15719980,824539,4312,538,0,2553,12,,,
551,2,3,32,1,17,16,25,15719572,824539,11097,929,2,5306,12,,,
552,1,6,30,1,17,18,74,15719076,824539,26686,1186,2,12054,12,,,
553,1,5,28,1,15,15,26,15718727,824539,13081,965,2,5165,12,,,
554,10,1,5,1,11,8,-7,15718557,824539,7389,454,0,4185,12,,,
555,13,0,2,1,10,8,-19,15532598,824539,5487,380,0,4505,12,,,
556,3,4,25,1,15,15,7,15532031,824539,15580,851,2,8290,12,,,
557,9,3,15,2,12,11,12,15531695,824539,7484,537,1,4260,12,,,
558,16,0,3,1,7,4,-20,15531478,824539,663,185,0,1419,12,,,
559,12,0,8,2,11,8,-2,15530900,824539,5980,491,0,4430,12,,,
560,11,1,11,4,11,8,-3,15530680,824539,4743,406,0,2999,12,,,
561,15,0,8,1,9,7,-21,15530441,824539,3665,326,0,3212,12,,,
562,6,3,25,3,15,15,27,15530083,824539,14165,767,2,9003,12,,,
563,3,4,20,3,16,16,21,15529645,824539,25336,1085,1,9195,12,,,
564,1,4,23,1,16,15,39,15529256,824539,15120,1143,2,3760,12,,,
565,3,4,30,2,16,17,25,15528904,824539,15555,964,4,5626,12,,,
566,8,3,8,3,12,11,14,15528701,824539,11299,501,0,5771,12,,,
567,6,2,38,2,16,14,18,15528346,824539,8304,894,1,2634,12,,,
568,17,1,6,1,8,6,-17,15528169,824539,2600,201,0,2832,12,,,
569,18,0,1,2,6,4,-25,15484449,824539,1085,149,0,1290,12,,,
570,17,0,1,2,6,4,-28,15484269,824539,716,130,0,1689,12,,,
571,6,3,12,3,15,14,11,15483818,824539,13511,804,2,5621,12,,,
572,7,3,17,6,14,13,14,15483470,824539,16457,672,1,8756,12,,,
573,9,0,17,5,13,10,-17,15483192,824539,7016,601,2,2697,12,,,
574,14,1,7,5,10,7,-15,15482881,824539,4058,357,0,3751,12,,,
575,6,3,21,4,14,11,19,15482583,824539,7258,649,2,4753,12,,,
576,10,1,7,4,11,8,-11,15482391,824539,4562,410,1,4412,12,,,
577,5,2,24,7,18,16,10,15481980,824539,18561,983,1,11130,12,,,
578,2,2,38,7,17,16,19,15481482,824539,14511,1046,1,10051,12,,,
579,1,3,42,7,18,17,41,15480972,824539,14133,1252,2,11640,12,,,
580,15,1,6,1,9,7,-24,15480844,824539,3006,235,0,1915,12,,,
581,5,3,35,2,16,17,21,15480379,824539,20340,982,1,8262,12,,,
582,1,4,32,4,17,16,60,15479915,824539,13916,958,2,7156,12,,,
583,6,1,23,1,15,12,7,15479372,824539,8251,758,1,5231,12,,,
584,13,1,8,1,11,8,-10,15479130,824539,3911,340,1,2374,12,,,
585,5,5,16,2,14,13,42,15478726,824539,12345,750,1,6103,12,,,
586,3,4,21,1,15,13,61,15478298,824539,7840,839,3,4076,12,,,
587,4,2,32,6,16,14,21,15477814,824539,10260,1157,1,1457,12,,,
588,4,4,37,1,17,16,45,15460303,824539,15795,1074,1,9437,12,,,
589,8,2,7,3,14,11,59,15459956,824539,8191,763,0,6524,12,,,
590,2,3,26,4,17,15,4,15459517,824539,16276,1251,2,8463,12,,,
591,9,2,19,1,14,11,19,15459246,824539,6648,718,1,4429,12,,,
592,5,1,27,2,15,13,7,15458935,824539,5060,803,3,3584,12,,,
593,4,6,43,3,17,17,87,15458540,824539,16791,1161,1,6598,12,,,
594,17,0,8,2,9,5,-29,15458400,824539,621,290,0,4520,12,,,
595,1,6,26,1,17,17,123,15457966,824539,19892,1226,2,6510,12,,,
596,4,3,35,2,16,15,62,15457557,824539,12019,1017,2,7962,12,,,
597,16,0,4,4,8,4,-37,15457428,824539,546,222,0,1606,12,,,
598,1,4,47,0,18,16,19,17126019,588210,13025,1085,1,5448,16,,,
599,5,2,38,0,18,16,-3,17125401,588210,18108,1002,1,18261,16,,,
600,1,5,50,0,20,20,22,17124698,588210,22557,1264,2,14573,16,,,
601,1,5,58,0,20,20,28,17124030,588210,20017,1210,3,12803,16,,,
602,5,3,39,0,18,16,2,17123294,588210,12318,1151,1,12414,37,,,
603,2,2,71,0,20,18,0,17122450,588210,12596,1282,1,5148,16,,,
604,1,8,44,0,20,18,40,17121709,588210,19693,1071,4,10697,16,,,
605,1,4,39,0,20,19,22,17120913,588210,23526,1227,2,14827,16,,,
606,7,0,25,0,16,12,-14,17120393,588210,10392,778,1,10196,16,,,
607,13,0,8,0,11,7,-21,17120097,588210,2311,319,1,4688,16,,,
608,14,0,6,0,14,9,-25,17119742,588210,7237,511,1,6301,16,,,
609,12,0,18,0,14,9,-20,17119391,588210,3444,505,1,5030,16,,,
610,6,1,36,0,18,15,-9,17118810,588210,9179,949,2,8786,16,,,
611,1,5,48,0,19,18,24,17118202,588210,15093,1100,2,15349,16,,,
612,10,1,29,0,14,11,-14,17117809,588210,5744,608,2,6498,16,,,
613,3,3,38,0,20,17,3,17117239,588210,19945,1153,1,19643,16,,,
614,7,1,36,0,18,14,-12,17116845,588210,2762,856,2,3081,16,,,
615,1,7,65,0,20,20,30,17116440,588210,17887,1102,3,6911,16,,,
616,16,0,2,0,7,4,-23,17116339,588210,796,160,0,2574,16,,,
617,11,0,18,0,13,8,-20,17116148,588210,1047,475,1,3276,16,,,
618,12,0,12,0,14,10,-19,17115905,588210,5682,615,1,6971,16,,,
619,4,3,39,0,18,15,2,17115622,588210,8956,830,1,5433,16,,,
620,16,0,3,0,8,5,-25,17115487,588210,1515,217,0,1704,16,,,
621,12,1,14,0,13,9,-16,17099072,588210,3789,485,1,4211,16,,,
622,9,0,35,0,17,13,-17,17098524,588210,9717,760,1,11418,16,,,
623,2,3,41,0,19,17,1,17097832,588210,12936,1064,2,9379,16,,,
624,2,5,39,0,19,18,9,17097155,588210,21044,1102,2,16966,16,,,
625,6,2,19,0,15,12,-7,17096770,588210,7842,606,2,6336,16,,,
626,1,8,39,0,19,18,34,17095454,588210,22042,1103,3,11600,16,,,
627,1,5,48,0,20,20,24,17094959,588210,26462,1172,5,20310,16,,,
628,1,7,49,0,20,19,30,17094490,588210,21964,1138,5,13007,16,,,
629,6,2,39,0,18,15,-4,17094138,588210,12719,1058,1,10345,16,,,
630,17,0,6,0,7,4,-26,17094038,588210,446,203,0,2206,16,,,
631,18,0,2,0,8,4,-26,17093922,588210,1536,217,1,2880,16,,,
632,1,5,56,0,20,20,26,17093394,588210,20125,1163,3,10910,16,,,
633,1,6,35,0,20,19,23,17092940,588210,29676,1245,3,21079,16,,,
634,9,1,16,0,14,10,-14,17080716,588210,5838,496,1,5355,16,,,
635,1,6,41,0,19,19,24,17079930,588210,22711,1093,2,12960,16,,,
636,10,0,22,0,15,11,-18,17079437,588210,7456,694,1,8356,16,,,
637,2,1,56,0,19,17,0,17078641,588210,13045,1182,1,7315,16,,,
638,1,8,39,0,20,20,33,17077859,588210,24734,1086,4,13705,16,,,
639,7,0,36,0,16,13,-15,17077368,588210,9222,695,1,8335,16,,,
640,1,5,46,0,20,19,25,17076586,588210,21511,1259,1,14426,16,,,
641,7,0,26,0,14,11,-16,17076145,588210,4264,653,1,5303,16,,,
642,5,2,25,0,16,14,-6,17075676,588210,11598,766,1,9305,16,,,
643,1,5,52,0,19,18,22,17075086,588210,11736,933,3,5376,16,,,
644,1,7,32,0,19,18,33,17074571,588210,20241,1033,3,6814,16,,,
645,1,2,51,0,20,19,10,16968642,588210,27162,1213,3,21075,16,,,
646,2,5,60,0,20,20,14,16968044,588210,18126,1138,3,11124,16,,,
647,8,0,25,0,15,11,-15,16967621,588210,5577,783,2,7796,16,,,
648,1,7,59,0,20,19,28,16967011,588210,17663,1183,5,11319,16,,,
649,1,6,40,0,19,18,29,16966396,588210,18302,1164,2,9051,16,,,
650,13,0,13,0,12,8,-22,16966173,588210,2439,437,1,2034,16,,,
651,1,6,57,0,20,20,29,16965639,588210,22678,1166,4,8490,16,,,
652,3,4,49,0,20,20,10,16965163,588210,24307,1164,3,17033,16,,,
653,6,2,42,0,18,15,-4,16964760,588210,12135,981,1,10678,16,,,
654,4,1,36,0,17,13,-7,16964412,588210,6389,878,1,12109,16,,,
655,16,0,7,0,9,5,-22,16964234,588210,732,266,0,2040,16,,,
656,9,1,11,0,13,8,-13,16964047,588210,3009,437,2,4837,16,,,
657,7,1,26,0,18,12,-9,16954750,588210,7060,969,1,6916,16,,,
658,5,0,28,0,15,11,-9,16954332,588210,6860,663,1,5536,16,,,
659,1,6,45,0,20,19,27,16953687,588210,17878,1160,4,8806,16,,,
660,9,0,19,0,14,9,-16,16952493,588210,5818,546,1,5782,16,,,
661,2,3,51,0,18,16,5,16951862,588210,11075,1035,3,7257,16,,,
662,13,0,3,0,10,5,-18,16951583,588210,1092,336,1,3821,16,,,
663,1,3,61,0,20,19,18,16950912,588210,18193,1180,4,10737,16,,,
664,5,1,38,0,18,15,-7,16950437,588210,5876,860,2,5571,16,,,
665,1,4,42,0,19,19,24,16949832,588210,20853,1237,1,15558,16,,,
666,1,7,42,0,20,20,29,16949318,588210,22927,1205,2,12928,16,,,
667,6,2,40,0,18,15,-5,16948871,588210,9511,1122,3,8266,16,,,
668,1,2,43,0,19,18,15,16948509,588210,22054,1162,2,17251,16,,,
669,6,2,40,0,16,13,-7,16948297,588210,5365,741,1,4458,16,,,
670,3,3,39,0,19,16,2,16948002,588210,12007,957,2,12511,16,,,
671,1,4,38,0,17,15,19,16937855,588210,11197,812,2,6329,16,,,
672,9,1,26,0,15,11,-12,16937603,588210,6306,579,1,6946,16,,,
673,1,3,38,0,18,16,14,16937161,588210,14556,977,2,8057,16,,,
674,8,1,27,0,17,13,-13,16936704,588210,6572,900,2,7035,16,,,
675,1,6,57,0,19,18,28,16936236,588210,15058,959,4,9517,16,,,
676,9,0,25,0,15,11,-16,16935898,588210,3800,640,1,5234,16,,,
677,1,2,49,0,18,16,11,16935367,588210,6401,979,3,5392,16,,,
678,8,1,30,0,14,12,-11,16935054,588210,7190,591,1,4070,16,,,
679,9,1,26,0,16,11,-12,16934679,588210,8429,802,1,10501,16,,,
680,6,1,29,0,16,12,-8,16934402,588210,4582,592,1,3687,16,,,
681,8,0,32,0,17,12,-15,16934008,588210,2766,850,4,5202,16,,,
682,17,0,13,0,10,8,-26,16933840,588210,3467,304,1,3159,16,,,
683,1,6,42,0,19,17,25,16933475,588210,16642,916,4,8887,16,,,
684,12,0,17,0,13,8,-21,16933278,588210,3397,422,1,4062,16,,,
685,9,0,25,0,16,11,-17,16933018,588210,5554,675,1,7717,16,,,
686,2,3,43,0,20,16,4,16932669,588210,11074,1165,3,11984,16,,,
687,2,2,48,0,19,16,0,16932338,588210,9382,1111,3,9406,16,,,
688,1,5,46,0,20,19,25,16931998,588210,22274,1240,3,15248,16,,,
689,1,2,45,0,20,18,11,16931643,588210,19829,1164,4,14111,16,,,
690,4,3,49,0,19,18,0,16931375,588210,19783,1080,1,18057,16,,,
691,2,3,37,0,18,17,4,16931105,588210,15763,1132,3,10607,16,,,
692,4,3,39,0,18,16,-1,16930848,588210,12767,971,3,9260,16,,,
693,1,3,37,0,19,16,16,16930523,588210,14968,1194,2,12995,16,,,
694,1,7,48,0,20,20,34,16922825,588210,25058,1146,3,14065,16,,,
695,8,1,30,0,16,12,-9,16922535,588210,7603,639,1,5878,16,,,
696,1,4,58,0,20,19,21,16922014,588210,20737,1243,1,13815,16,,,
697,1,6,42,0,20,19,32,16921480,588210,24335,1224,5,12405,16,,,
698,8,2,30,0,16,13,-6,16921101,588210,10080,754,1,7849,16,,,
699,7,1,32,0,15,12,-10,16920717,588210,8415,732,2,8619,16,,,
700,4,1,34,0,18,15,-7,16920088,588210,13592,1166,1,10455,16,,,
701,1,3,48,0,19,19,17,16919540,588210,19873,1240,2,9019,16,,,
